ID;Name;RequestingArea;RevenueStream;BudgetGroup;MicroPhase;PriorityRA;Value;Urgency;Risk;Size
132059;Mata AplicaÁıes - Wave 1.15 - CRM Oracle Sales;SI;Mail;Technology;Backlog;43;3;3;3;3
132219;CCP | Configure alerts for all CCP applications;SI;Mail;Technology;Backlog;44;3;2;2;2
126588;RenovaÁ„o ativos rede Datacenter CTT Express (Lisboa e Barcelona);SI;Mail;Technology;Backlog;45;;;;
124021;ODIN | Business unit clusters;SI;Mail;Technology;Backlog;46;;;;
132022;ESW | EQA | ImplementaÁ„o de AutomaÁ„o B·sica de QA em AplicaÁıes CrÌticas;SI;Mail;Technology;Backlog;47;;;;
48157;IOP | ReduÁ„o da ObsolescÍncia Protocolos TLS 1.0 & 1.1 WAVE 3;SI;Mail;Technology;Backlog;48;;;;
131991;INT | MigraÁ„o da soluÁ„o da Knowledge Base atual para uma soluÁ„o Knowledge Base coorporativa;SI;Mail;Technology;Backlog;49;;;;
180676;IOP | ClearPass - alargar cobertura da soluÁ„o de Network Access Control;SI;Mail;Technology;Backlog;50;;;;
132058;Evolutivos CRM Q1.2026;SI;Mail;Technology;Backlog;51;2;;1;1
106746;Sonar | Connect Github based applications to Sonar;SI;Mail;Technology;Backlog;52;;;;
50641;APT | ODIN | Self Service;SI;Mail;Technology;Backlog;53;;;;
96334;Github | Allow Github Actions to access resources inside CTT internal network;SI;Mail;Technology;Backlog;54;;;;
131990;INT| Descontinuar os serviÁos suportados pelo Biztalk;SI;Mail;Technology;Backlog;55;;;;
131995;INT| -  AlarmÌstica MuleSoft;SI;Mail;Technology;Backlog;56;;;;
132222;CCP | Migrate from .Net 8 to .Net 10;SI;Mail;Technology;Backlog;57;;;;
116026;Novo Cat·logo de AplicaÁıes (Atlas 2.0);SI;eCommerce;Technology;Ready for Approval;58;;;;
132023;ESW | EQA |EstabilizaÁ„o de Testes Autom·ticos Existentes de QA;SI;Mail;Technology;Backlog;59;;;;
131993;INT| -  Mata AplicaÁıes Wave 1.1X - SoluÁ„o de TransformaÁ„o;SI;Mail;Technology;Backlog;60;;;;
50994;APT | Mata AplicaÁıes - Wave 1.13;SI;Mail;Technology;Backlog;61;;;;
132220;Create code reviewer AI agent;SI;Mail;Technology;Backlog;62;;;;
49513;APT | Mata AplicaÁıes Wave 1.12 - GCC;SI;Mail;Technology;Backlog;63;;;;
132218;CCP | Notifications | Refactor application to meet CCP patterns;SI;Mail;Technology;Backlog;64;3;2;1;1
158454;APT | IBM ODM | configurar HTTPS;SI;Mail;Technology;Backlog;65;;;;
132021;ESW | EQA | DefiniÁ„o de Checklist MÌnimo de QA por Projeto;SI;Mail;Technology;Backlog;66;;;;
48156;IOP | ReduÁ„o da ObsolescÍncia Protocolos TLS 1.0 & 1.1 WAVE 2;SI;Mail;Technology;Backlog;67;;;;
69351;ESW | EQA | IntegraÁ„o de RelatÛrios de Testes em Power BI;SI;Mail;Technology;In Definition;68;;;;
65266;Desagregar a Intranet de Outsystems ( AcÁ„o Post Mortem - INC1002170);SI;Mail;Technology;Backlog;69;;;;
132024;ESW | EQA | UtilizaÁ„o Regular da AutomaÁ„o de QA em Regressıes;SI;Mail;Technology;Backlog;70;;;;
177129;IOP | ObsolescÍncia WAVE 2 - Matar/Upgrade Oracle DB, IBM DB2 para ultimas versıes suportadas (mÌnimo n-1);SI;Mail;Technology;Backlog;71;;;;
177125;IOP | ObsolescÍncia Infraestrutura WAVE 0 - Converter LDAP em LDAPS (ENABLERS);SI;Mail;Technology;Backlog;72;;;;
177128;IOP | ObsolescÍncia WAVE 1 - Matar/Upgrade SQL Server anterior a 2019;SI;Mail;Technology;Backlog;73;;;;
35914;IOP | EvoluÁ„o da Private Key Infrastructure (PKI) dos CTT;SI;Mail;Technology;Backlog;74;;;;
48158;IOP | ReduÁ„o da ObsolescÍncia Protocolos TLS 1.0 & 1.1 WAVE 4 - Servidores Unix;SI;Mail;Technology;Backlog;75;;;;
192033;IOP | Internet - visibilidade sobre utilizaÁ„o e qualidade do serviÁo;SI;Mail;Technology;Backlog;76;;;;
192032;IOP | PacketShaper - descontinuaÁ„o e abate;SI;Mail;Technology;Backlog;77;;;;
69196;MACC: DC Lisboa - Jouney to Azure cloud;SI;Mail;Technology;Backlog;78;;;;
74950;IOP | InstalaÁ„o e AtivaÁ„o da Componente Guardian -  Nova Hyper V;SI;Mail;Technology;Backlog;79;;;;
177126;IOP | ObsolescÍncia WAVE 1 - Windows 7 (evoluir para windows 11);SI;Mail;Technology;Backlog;80;;;;
180673;IOP | SegregaÁ„o da Rede Privada;SI;Mail;Technology;Backlog;81;;;;
124738;Nexus | We Serve - IntegraciÛn eventos desde CTT PT?;SI-OPS;eCommerce;Technology;In Definition;1;;3;3;
126647;MobiCTT - MigraÁ„o de Pipelines ADO2Github;SI-OPS;Mail;Technology;Backlog;2;;;;
126749;SGEE - MigraÁ„o de Pipelines ADO2Github;SI-OPS;Mail;Technology;Backlog;3;;;;
126944;GitHub Migration - AplicaÁıes Wave 1;SI-OPS;Mail;Technology;Backlog;4;4;3;3;3
134832;EliminaÁ„o TLS 1.0 - ComunicaÁ„o info T&T com MEO;SI-OPS;eCommerce;Technology;In Definition;5;;3;4;2
50234;AceitaÁ„o Correio Empresarial - Refactoring;SI-OPS;Mail;Technology;In Definition;6;;;;
49197;Migrar os documentos do viactt para Filenet;SI-PRD;Business Solutions;Technology;In Definition;1;;;;
125918;CriaÁ„o de chatbot no super portal;SI-PRD;Mail;Technology;Backlog;2;;;;
125919;CriaÁ„o de chatbot no portal ctt expresso;SI-PRD;eCommerce;Technology;Backlog;3;;;;
125916;Paperless - FaturaÁ„o eletrÛnica em loja;SI-PRD;Mail;Technology;Backlog;4;;;;
42676;DescontinuaÁ„o do SGCP e GIEP -  MigraÁ„o de Funcionalidades uma nova aplicaÁ„o;SI-PRD;Mail;Technology;In Definition;5;;;;
194112;SubstituiÁ„o da aplicaÁ„o de faturaÁ„o do P&F;SI-PRD;Business Solutions;Technology;In Definition;6;;;;
100092;PEF - DescontinuaÁ„o da utilizaÁ„o do FTP;SI-PRD;Business Solutions;Technology;Backlog;7;;;;
126023;Melhorias ao processo de envio de comunicaÁıes da Zurich;SI-PRD;Business Solutions;Technology;Backlog;8;;2;1;
100093;TTEVOB - DescontinuaÁ„o FTP;SI-PRD;eCommerce;Technology;Backlog;9;;;;
126772;Paperless - Guia expresso passar de 3 vias para 2, em apenas uma p·gina;SI-PRD;Business Solutions;Technology;Backlog;10;;;;
100104;SGEE - DescontinuaÁ„o FTP;SI-PRD;eCommerce;Technology;Backlog;11;;;;
107975;DescontinuaÁ„o do winreg;SI-PRD;Mail;Technology;Backlog;12;;;;
123596;DescontinuaÁ„o Doxenter - Wave 2;SI-PRD;Business Solutions;Technology;Backlog;13;;;;
177539;EvoluÁ„o tecnolÛgica do PIAO;SI-PRD;Business Solutions;Technology;Backlog;14;;;;
190399;DescontinuaÁ„o do PIPOLI;SI-PRD;Business Solutions;Technology;Backlog;15;;;;
203092;PDFs Gerados de Listagens lojas est„o alojados nos servidores do Nave;SI-PRD;Mail;Technology;Backlog;16;;;;
49198;DescontinuaÁ„o do express2me para a super app;SI-PRD;Mail;Technology;Backlog;17;;;;
36549;Novo Modelo de ReplicaÁ„o de Dados Contratuais;SI-PRD;Mail;Technology;Backlog;18;;;;
36196;ReduÁ„o do n˙mero de sms enviados aos clientes;SI-PRD;eCommerce;Technology;Backlog;19;;;;
100094;SRP - DescontinuaÁ„o FTP;SI-PRD;eCommerce;Technology;Backlog;20;;;;
55216;ESG - Incremento 1;ST;Mail;Corporate;In Definition;1;;;;
109623;e-SIGN: Nova soluÁ„o de assinatura digital CTT;TF;Mail;Corporate;High Level Design;1;;;;
60596;LigaÁ„o do AgilePoint ‡ BD do CoE IAP;TF;Mail;Corporate;Backlog;2;;;;
